transaction_id,timestamp,account_id,amount_inr,device_age_hours,billing_country,ip_country,account_tx_count_10min,is_fraud
tx_00138,2026-08-17T01:11:00,acct_0004,4940.05,1328.3,SG,SG,7,1
tx_00096,2026-08-17T01:42:00,acct_0038,40093.1,3190.9,SG,SG,1,0
tx_00506,2026-08-17T01:54:00,acct_0086,14715.54,3060.1,AE,AE,1,1
tx_00254,2026-08-17T03:16:00,acct_0081,2384.27,740.3,IN,IN,1,0
tx_00012,2026-08-17T04:22:00,acct_0127,377957.42,3170.5,AE,AE,1,0
tx_00051,2026-08-17T05:32:00,acct_0098,25085.64,4.6,DE,DE,1,1
tx_00182,2026-08-17T05:45:00,acct_0068,4532.67,3829.9,IN,IN,1,0
tx_00500,2026-08-17T05:56:00,acct_0026,923.23,358.0,NG,NG,1,0
tx_00548,2026-08-17T06:31:00,acct_0055,109904.68,561.2,US,US,1,0
tx_00224,2026-08-17T08:36:00,acct_0042,1454.15,1358.6,DE,DE,1,0
tx_00278,2026-08-17T10:33:00,acct_0072,45619.99,1925.1,IN,IN,5,0
tx_00423,2026-08-17T12:03:00,acct_0078,19351.69,4.0,NG,NG,1,1
tx_00463,2026-08-17T13:25:00,acct_0009,234.62,11.3,NG,NG,1,0
tx_00205,2026-08-17T13:41:00,acct_0136,12997.11,28.2,GB,GB,1,0
tx_00215,2026-08-17T15:28:00,acct_0037,8043.9,1851.8,IN,IN,5,1
tx_00509,2026-08-17T18:31:00,acct_0015,19459.34,1553.4,BR,BR,6,0
tx_00106,2026-08-17T18:54:00,acct_0004,5917.64,1270.5,SG,SG,1,0
tx_00539,2026-08-17T19:09:00,acct_0102,499.23,3065.9,SG,SG,9,0
tx_00290,2026-08-17T19:16:00,acct_0051,4400.62,1058.8,DE,DE,1,0
tx_00275,2026-08-17T19:25:00,acct_0097,219736.82,1.4,DE,DE,1,1
tx_00422,2026-08-17T21:36:00,acct_0072,39157.47,15.8,DE,DE,1,1
tx_00002,2026-08-17T22:45:00,acct_0049,2252.44,2278.4,DE,DE,1,0
tx_00542,2026-08-17T22:51:00,acct_0091,2441.2,2179.1,GB,GB,1,0
tx_00464,2026-08-17T23:18:00,acct_0102,15472.06,1998.0,DE,SG,1,0
tx_00116,2026-08-18T00:33:00,acct_0127,1855.62,5.2,NG,NG,1,0
tx_00357,2026-08-18T01:12:00,acct_0039,13363.23,1121.4,SG,SG,1,0
tx_00194,2026-08-18T02:13:00,acct_0105,1360.78,933.6,SG,SG,1,0
tx_00112,2026-08-18T02:54:00,acct_0100,12077.62,3239.2,IN,IN,1,0
tx_00535,2026-08-18T03:12:00,acct_0053,4906.55,18.8,GB,IN,1,1
tx_00068,2026-08-18T04:43:00,acct_0130,384823.75,3.9,US,US,1,0
tx_00079,2026-08-18T06:27:00,acct_0062,59280.87,2786.1,DE,DE,1,0
tx_00141,2026-08-18T06:34:00,acct_0029,22302.54,1186.4,NG,NG,1,0
tx_00129,2026-08-18T08:34:00,acct_0083,323.08,3.5,DE,DE,1,1
tx_00520,2026-08-18T09:57:00,acct_0090,1362.48,3636.0,GB,GB,1,0
tx_00042,2026-08-18T10:09:00,acct_0106,2956.55,1537.4,IN,IN,1,0
tx_00256,2026-08-18T11:35:00,acct_0112,22050.82,43.6,US,US,1,0
tx_00340,2026-08-18T11:35:00,acct_0083,3782.0,313.9,BR,BR,1,0
tx_00043,2026-08-18T12:02:00,acct_0064,331487.24,3818.0,IN,IN,1,0
tx_00181,2026-08-18T15:40:00,acct_0120,32389.91,1373.9,AE,SG,1,1
tx_00151,2026-08-18T17:45:00,acct_0063,1368.28,1682.1,DE,BR,1,0
tx_00416,2026-08-18T20:35:00,acct_0022,44197.49,2083.1,DE,DE,1,0
tx_00579,2026-08-18T21:00:00,acct_0007,1431.53,1462.6,IN,IN,1,0
tx_00513,2026-08-18T21:24:00,acct_0125,1398.83,829.6,DE,DE,1,0
tx_00540,2026-08-18T23:39:00,acct_0117,1355.5,3362.6,AE,IN,5,1
tx_00114,2026-08-18T23:59:00,acct_0015,620.96,1054.7,BR,BR,1,0
tx_00596,2026-08-19T01:06:00,acct_0024,2710.89,604.6,AE,AE,3,0
tx_00008,2026-08-19T02:47:00,acct_0101,2315.01,2.4,US,US,1,0
tx_00580,2026-08-19T03:58:00,acct_0028,3616.43,1153.9,IN,IN,1,0
tx_00201,2026-08-19T04:07:00,acct_0069,4058.02,28.7,BR,BR,1,0
tx_00251,2026-08-19T05:03:00,acct_0029,4814.43,1664.5,IN,IN,1,0
tx_00133,2026-08-19T05:33:00,acct_0083,2226.25,2092.7,NG,NG,8,0
tx_00242,2026-08-19T08:16:00,acct_0113,45894.92,1605.0,DE,DE,1,0
tx_00070,2026-08-19T08:41:00,acct_0047,39571.96,2734.1,GB,GB,1,0
tx_00438,2026-08-19T10:35:00,acct_0011,831.02,26.7,BR,BR,1,0
tx_00188,2026-08-19T10:42:00,acct_0125,1805.69,737.6,IN,NG,1,0
tx_00164,2026-08-19T11:34:00,acct_0119,158120.83,1191.5,AE,GB,1,0
tx_00587,2026-08-19T12:22:00,acct_0091,27136.29,3976.5,GB,GB,1,0
tx_00458,2026-08-19T13:05:00,acct_0083,19279.28,759.8,BR,BR,1,0
tx_00268,2026-08-19T13:06:00,acct_0063,3824.34,3116.2,AE,AE,1,0
tx_00284,2026-08-19T13:22:00,acct_0069,4841.09,3287.1,SG,DE,1,0
tx_00440,2026-08-19T13:36:00,acct_0055,20483.8,862.3,DE,DE,1,0
tx_00403,2026-08-19T15:08:00,acct_0067,37917.46,2191.2,DE,NG,1,0
tx_00479,2026-08-19T19:46:00,acct_0089,47365.64,14.8,SG,SG,1,0
tx_00401,2026-08-19T19:48:00,acct_0023,2559.12,245.9,NG,NG,1,0
tx_00237,2026-08-19T22:24:00,acct_0065,35884.13,1803.1,NG,NG,9,0
tx_00303,2026-08-20T01:01:00,acct_0049,47840.91,963.7,SG,SG,1,0
tx_00536,2026-08-20T03:06:00,acct_0010,316716.25,1574.7,NG,US,5,1
tx_00107,2026-08-20T03:55:00,acct_0031,34672.87,3.5,BR,BR,1,0
tx_00086,2026-08-20T05:04:00,acct_0023,4443.1,862.6,GB,GB,1,0
tx_00062,2026-08-20T06:51:00,acct_0041,448.14,2331.4,GB,GB,1,0
tx_00206,2026-08-20T11:33:00,acct_0093,2708.41,0.7,NG,NG,1,1
tx_00473,2026-08-20T12:36:00,acct_0076,4076.19,3305.4,GB,GB,2,0
tx_00220,2026-08-20T13:31:00,acct_0048,4709.26,201.4,AE,AE,1,0
tx_00318,2026-08-20T16:28:00,acct_0103,21463.17,2626.3,IN,IN,1,0
tx_00346,2026-08-20T17:16:00,acct_0054,684.67,997.1,AE,AE,1,0
tx_00159,2026-08-20T19:03:00,acct_0066,293601.52,4.0,SG,SG,1,1
tx_00586,2026-08-20T19:12:00,acct_0035,5612.44,1065.2,AE,AE,1,0
tx_00231,2026-08-20T19:29:00,acct_0043,3979.9,3753.5,US,DE,1,1
tx_00090,2026-08-20T20:48:00,acct_0103,5248.29,2547.2,GB,GB,1,0
tx_00380,2026-08-20T21:24:00,acct_0113,4140.05,3042.1,BR,BR,1,0
tx_00557,2026-08-20T22:59:00,acct_0084,35022.3,999.4,IN,IN,1,0
tx_00496,2026-08-20T23:52:00,acct_0044,2401.4,2024.3,BR,BR,1,0
tx_00150,2026-08-21T00:12:00,acct_0012,41715.45,16.0,GB,GB,1,0
tx_00139,2026-08-21T00:29:00,acct_0100,11314.72,2106.7,GB,GB,1,0
tx_00218,2026-08-21T03:13:00,acct_0066,39117.59,271.9,IN,IN,1,0
tx_00367,2026-08-21T03:21:00,acct_0057,4855.02,547.0,DE,DE,1,0
tx_00271,2026-08-21T05:58:00,acct_0045,42294.3,3451.9,NG,NG,1,0
tx_00445,2026-08-21T06:08:00,acct_0018,23401.58,3571.5,GB,NG,1,0
tx_00324,2026-08-21T07:19:00,acct_0065,40716.36,3979.8,GB,GB,1,0
tx_00026,2026-08-21T08:18:00,acct_0063,1677.36,1756.0,BR,BR,1,0
tx_00058,2026-08-21T09:39:00,acct_0060,4174.04,5.5,AE,AE,1,0
tx_00180,2026-08-21T09:58:00,acct_0041,1694.03,2.4,NG,NG,1,1
tx_00543,2026-08-21T10:13:00,acct_0062,36778.74,2.5,BR,BR,1,0
tx_00460,2026-08-21T10:52:00,acct_0093,64084.58,3213.2,US,US,1,1
tx_00379,2026-08-21T13:58:00,acct_0028,2063.44,38.8,IN,IN,1,0
tx_00122,2026-08-21T14:04:00,acct_0020,7552.69,5.8,NG,NG,1,1
tx_00574,2026-08-21T14:12:00,acct_0100,345.78,2455.9,NG,NG,1,0
tx_00041,2026-08-21T14:46:00,acct_0057,1038.54,47.9,AE,AE,1,0
tx_00144,2026-08-21T14:52:00,acct_0090,3312.97,5.7,NG,NG,1,0
tx_00530,2026-08-21T18:42:00,acct_0058,264520.91,2482.3,BR,IN,1,0
tx_00459,2026-08-21T19:00:00,acct_0040,4437.06,1390.6,US,US,1,0
tx_00176,2026-08-21T22:07:00,acct_0055,44184.85,1731.5,AE,AE,1,0
tx_00469,2026-08-22T00:19:00,acct_0017,4994.0,3936.2,US,GB,6,0
tx_00228,2026-08-22T00:23:00,acct_0022,1375.22,1302.7,BR,DE,1,1
tx_00287,2026-08-22T04:27:00,acct_0047,2125.03,968.4,AE,AE,1,0
tx_00234,2026-08-22T04:55:00,acct_0101,15877.87,395.7,DE,DE,1,0
tx_00050,2026-08-22T06:45:00,acct_0135,723.0,1544.3,NG,NG,1,0
tx_00121,2026-08-22T07:04:00,acct_0004,4360.41,190.3,AE,NG,1,0
tx_00044,2026-08-22T07:20:00,acct_0136,3664.33,16.4,US,US,1,0
tx_00444,2026-08-22T08:59:00,acct_0066,3049.97,783.9,NG,NG,1,0
tx_00013,2026-08-22T09:27:00,acct_0059,40983.97,2514.3,IN,IN,1,0
tx_00467,2026-08-22T10:34:00,acct_0044,44555.3,2.7,NG,NG,1,1
tx_00489,2026-08-22T11:17:00,acct_0021,2376.85,3288.4,US,US,1,0
tx_00067,2026-08-22T12:52:00,acct_0046,95594.84,1465.1,DE,DE,1,1
tx_00387,2026-08-22T13:02:00,acct_0033,151366.34,2038.9,US,US,1,0
tx_00203,2026-08-22T13:09:00,acct_0001,38448.76,2064.0,BR,BR,1,0
tx_00211,2026-08-22T13:18:00,acct_0107,23075.49,8.7,IN,IN,1,0
tx_00083,2026-08-22T16:00:00,acct_0129,26102.38,170.4,BR,BR,1,0
tx_00195,2026-08-22T17:24:00,acct_0041,1791.34,1104.3,SG,SG,1,0
tx_00482,2026-08-22T19:48:00,acct_0029,270121.39,39.2,IN,IN,1,0
tx_00337,2026-08-22T21:03:00,acct_0093,3103.11,2194.9,GB,GB,1,1
tx_00172,2026-08-22T21:05:00,acct_0095,1267.92,3467.5,IN,IN,1,0
tx_00034,2026-08-22T22:55:00,acct_0004,2679.37,2703.8,DE,DE,1,0
tx_00590,2026-08-22T23:40:00,acct_0013,516.8,1800.9,GB,US,1,1
tx_00488,2026-08-23T00:18:00,acct_0053,1768.45,1011.3,BR,BR,1,0
tx_00563,2026-08-23T01:18:00,acct_0076,3940.88,885.7,GB,NG,1,1
tx_00007,2026-08-23T01:42:00,acct_0004,350720.68,13.7,NG,NG,1,1
tx_00432,2026-08-23T02:11:00,acct_0031,21920.77,737.4,US,US,1,0
tx_00110,2026-08-23T03:12:00,acct_0043,40881.23,3797.5,DE,DE,1,0
tx_00226,2026-08-23T05:27:00,acct_0014,937.55,881.6,US,US,1,0
tx_00302,2026-08-23T08:21:00,acct_0050,36289.43,40.2,SG,SG,1,0
tx_00281,2026-08-23T09:30:00,acct_0131,129198.81,14.9,DE,DE,1,1
tx_00497,2026-08-23T10:43:00,acct_0106,10881.64,637.4,NG,NG,1,0
tx_00492,2026-08-23T11:09:00,acct_0054,281532.33,13.1,US,US,2,1
tx_00033,2026-08-23T11:31:00,acct_0118,3285.26,3646.2,IN,IN,1,0
tx_00484,2026-08-23T13:54:00,acct_0129,2362.15,18.8,BR,BR,1,1
tx_00054,2026-08-23T14:21:00,acct_0034,19379.7,2966.5,GB,GB,5,1
tx_00345,2026-08-23T15:41:00,acct_0012,7149.75,41.6,IN,IN,1,0
tx_00425,2026-08-23T15:48:00,acct_0081,44995.8,2222.9,DE,DE,1,0
tx_00217,2026-08-23T16:11:00,acct_0043,4605.72,3006.7,GB,GB,1,0
tx_00336,2026-08-23T16:40:00,acct_0036,1725.63,1569.7,NG,NG,1,0
tx_00105,2026-08-23T19:03:00,acct_0016,3401.61,2485.2,US,US,1,0
tx_00567,2026-08-23T21:07:00,acct_0101,34937.77,4.6,AE,AE,1,0
tx_00373,2026-08-24T01:34:00,acct_0121,10453.6,45.8,US,US,1,0
tx_00571,2026-08-24T01:47:00,acct_0033,3682.98,1536.9,US,US,1,0
tx_00362,2026-08-24T02:38:00,acct_0106,2733.85,1422.7,GB,GB,1,0
tx_00019,2026-08-24T03:02:00,acct_0116,4485.22,3768.8,SG,SG,1,0
tx_00161,2026-08-24T03:35:00,acct_0116,47853.46,1740.8,GB,GB,1,0
tx_00439,2026-08-24T06:39:00,acct_0026,1703.23,13.7,US,US,1,0
tx_00393,2026-08-24T07:32:00,acct_0037,565.29,1888.0,AE,AE,1,0
tx_00094,2026-08-24T09:11:00,acct_0101,76314.74,3938.6,IN,IN,1,0
tx_00505,2026-08-24T11:25:00,acct_0009,3518.51,1920.4,NG,GB,1,0
tx_00072,2026-08-24T11:43:00,acct_0076,14973.69,3937.0,NG,NG,1,0
tx_00171,2026-08-24T12:27:00,acct_0083,41501.67,3639.2,BR,BR,1,0
tx_00552,2026-08-24T14:47:00,acct_0029,2589.15,3057.4,DE,BR,1,0
tx_00483,2026-08-24T14:55:00,acct_0001,1317.59,3215.7,IN,DE,1,0
tx_00093,2026-08-24T15:07:00,acct_0052,3268.45,41.6,DE,DE,1,0
tx_00519,2026-08-24T17:57:00,acct_0054,2927.38,1909.1,SG,SG,1,0
tx_00283,2026-08-24T18:23:00,acct_0036,193125.49,19.5,BR,BR,1,0
tx_00399,2026-08-24T20:10:00,acct_0111,10101.17,3050.1,US,US,1,0
tx_00277,2026-08-24T21:15:00,acct_0111,2448.7,2065.4,US,AE,1,1
tx_00173,2026-08-25T02:52:00,acct_0093,738.9,24.5,AE,AE,1,0
tx_00145,2026-08-25T03:03:00,acct_0088,9973.03,1481.5,US,US,1,0
tx_00490,2026-08-25T03:24:00,acct_0097,24994.53,3358.0,SG,DE,1,0
tx_00250,2026-08-25T03:39:00,acct_0085,1030.58,15.2,IN,IN,1,1
tx_00462,2026-08-25T04:16:00,acct_0097,4082.66,3414.9,BR,BR,1,0
tx_00246,2026-08-25T04:51:00,acct_0037,23594.25,3712.5,AE,AE,1,0
tx_00244,2026-08-25T05:18:00,acct_0011,44402.01,1445.6,SG,SG,1,0
tx_00471,2026-08-25T05:30:00,acct_0019,13038.28,4.2,DE,DE,1,0
tx_00576,2026-08-25T07:27:00,acct_0082,45823.78,5.4,US,US,1,0
tx_00431,2026-08-25T09:01:00,acct_0034,3207.09,3450.2,IN,IN,1,0
tx_00142,2026-08-25T10:24:00,acct_0048,1784.39,2322.1,US,US,1,0
tx_00597,2026-08-25T12:05:00,acct_0086,19380.82,39.5,BR,BR,1,0
tx_00517,2026-08-25T12:59:00,acct_0045,17400.43,2183.9,SG,SG,1,0
tx_00412,2026-08-25T14:14:00,acct_0120,4677.02,1427.3,GB,GB,1,0
tx_00306,2026-08-25T16:39:00,acct_0036,25780.63,3486.9,DE,DE,1,0
tx_00350,2026-08-25T18:04:00,acct_0024,752.98,42.3,SG,SG,7,0
tx_00162,2026-08-25T18:07:00,acct_0061,11144.9,712.1,US,US,1,0
tx_00353,2026-08-25T18:14:00,acct_0097,37817.49,2848.7,DE,DE,1,0
tx_00435,2026-08-25T19:25:00,acct_0078,381363.33,13.9,NG,NG,1,0
tx_00262,2026-08-25T19:47:00,acct_0014,42678.16,2698.6,AE,DE,1,0
tx_00544,2026-08-25T20:07:00,acct_0074,4285.87,1.7,NG,NG,1,0
tx_00263,2026-08-25T20:30:00,acct_0023,39308.93,34.5,US,AE,1,1
tx_00186,2026-08-25T20:54:00,acct_0066,32130.6,1107.3,AE,SG,1,0
tx_00527,2026-08-25T21:33:00,acct_0113,1188.04,1143.9,DE,DE,8,1
tx_00573,2026-08-25T21:47:00,acct_0049,1234.47,3.0,SG,SG,1,1
tx_00325,2026-08-25T21:49:00,acct_0113,11635.97,1832.7,NG,NG,1,0
tx_00361,2026-08-25T22:56:00,acct_0121,18980.08,3826.8,DE,DE,3,1
tx_00319,2026-08-26T00:04:00,acct_0041,4071.46,33.3,IN,IN,7,0
tx_00370,2026-08-26T04:05:00,acct_0072,260233.64,40.0,US,US,1,0
tx_00039,2026-08-26T05:16:00,acct_0103,219951.28,243.5,DE,DE,1,0
tx_00192,2026-08-26T06:28:00,acct_0053,4307.28,2443.2,GB,GB,1,0
tx_00214,2026-08-26T06:57:00,acct_0077,4049.47,2739.6,AE,AE,7,0
tx_00260,2026-08-26T07:30:00,acct_0012,4791.08,44.6,IN,IN,1,0
tx_00004,2026-08-26T09:34:00,acct_0020,2389.79,1287.9,DE,DE,1,0
tx_00545,2026-08-26T10:15:00,acct_0114,2337.69,493.7,US,US,1,0
tx_00351,2026-08-26T10:37:00,acct_0082,1180.01,3878.9,AE,AE,1,0
tx_00124,2026-08-26T11:36:00,acct_0055,1455.31,18.0,NG,NG,1,0
tx_00018,2026-08-26T11:59:00,acct_0028,46061.96,0.3,DE,DE,1,0
tx_00348,2026-08-26T14:38:00,acct_0127,522.14,3738.7,DE,DE,1,0
tx_00388,2026-08-26T15:15:00,acct_0013,7880.46,3780.9,IN,IN,1,0
tx_00098,2026-08-26T16:40:00,acct_0022,8239.98,602.9,IN,IN,1,0
tx_00537,2026-08-26T17:07:00,acct_0042,54605.63,22.3,US,US,1,1
tx_00282,2026-08-26T21:02:00,acct_0006,2480.31,2.2,SG,SG,1,0
tx_00045,2026-08-26T21:55:00,acct_0060,2299.67,33.1,SG,SG,1,0
tx_00359,2026-08-27T00:22:00,acct_0010,2314.44,2426.9,US,US,1,0
tx_00377,2026-08-27T01:41:00,acct_0059,936.26,460.2,GB,GB,1,1
tx_00446,2026-08-27T01:47:00,acct_0056,3687.92,2466.4,NG,NG,1,0
tx_00578,2026-08-27T03:14:00,acct_0077,180355.36,3.2,AE,AE,4,0
tx_00389,2026-08-27T03:25:00,acct_0048,2643.9,2362.6,SG,SG,1,0
tx_00148,2026-08-27T03:28:00,acct_0037,28512.28,622.4,US,IN,1,1
tx_00534,2026-08-27T03:43:00,acct_0110,1203.24,3317.7,IN,IN,1,0
tx_00232,2026-08-27T04:03:00,acct_0127,3477.71,2855.5,BR,BR,1,0
tx_00558,2026-08-27T04:49:00,acct_0139,348618.09,1578.0,SG,SG,1,1
tx_00470,2026-08-27T06:50:00,acct_0019,317.69,1559.6,IN,IN,9,0
tx_00427,2026-08-27T06:53:00,acct_0050,39204.48,1175.9,GB,GB,1,0
tx_00227,2026-08-27T07:53:00,acct_0022,550.66,3110.6,IN,IN,1,0
tx_00465,2026-08-27T09:34:00,acct_0114,561.32,1418.6,AE,AE,1,0
tx_00455,2026-08-27T09:45:00,acct_0108,323.21,2.8,NG,NG,1,0
tx_00409,2026-08-27T09:57:00,acct_0011,14754.5,1864.2,DE,DE,1,0
tx_00087,2026-08-27T11:14:00,acct_0090,2306.23,3380.0,NG,NG,1,0
tx_00502,2026-08-27T12:19:00,acct_0132,372839.59,11.6,NG,NG,8,1
tx_00285,2026-08-27T12:52:00,acct_0132,76607.58,2648.9,NG,NG,1,0
tx_00419,2026-08-27T13:02:00,acct_0030,227536.36,3747.6,BR,BR,1,0
tx_00213,2026-08-27T13:49:00,acct_0107,2687.45,246.0,NG,NG,1,0
tx_00031,2026-08-27T13:57:00,acct_0005,3258.18,3826.4,US,GB,2,0
tx_00294,2026-08-27T16:18:00,acct_0017,4159.3,1834.9,AE,AE,1,0
tx_00016,2026-08-27T16:32:00,acct_0062,41677.12,2.0,NG,NG,1,1
tx_00343,2026-08-27T19:19:00,acct_0123,2614.84,20.1,IN,IN,3,0
tx_00136,2026-08-27T20:42:00,acct_0120,17335.04,12.2,SG,SG,1,0
tx_00081,2026-08-27T20:57:00,acct_0017,3827.71,3820.5,US,US,1,0
tx_00443,2026-08-27T22:24:00,acct_0045,1572.4,7.5,IN,IN,1,1
tx_00216,2026-08-27T22:43:00,acct_0054,10600.85,23.1,AE,SG,1,1
tx_00550,2026-08-27T23:11:00,acct_0104,4112.05,601.8,IN,IN,1,0
tx_00314,2026-08-28T00:59:00,acct_0119,353994.03,3361.2,IN,IN,1,0
tx_00233,2026-08-28T01:45:00,acct_0087,4415.37,1252.4,IN,IN,1,0
tx_00541,2026-08-28T03:13:00,acct_0106,36050.23,0.2,BR,BR,1,0
tx_00555,2026-08-28T03:31:00,acct_0077,3392.01,1064.2,NG,NG,1,0
tx_00450,2026-08-28T04:21:00,acct_0135,3788.31,1376.9,SG,BR,1,0
tx_00118,2026-08-28T05:14:00,acct_0017,3275.04,3.8,NG,NG,1,0
tx_00398,2026-08-28T06:28:00,acct_0086,9595.26,1192.7,IN,IN,1,0
tx_00075,2026-08-28T09:24:00,acct_0114,15695.1,1030.1,IN,US,5,1
tx_00369,2026-08-28T10:56:00,acct_0087,372037.26,0.2,US,BR,1,1
tx_00411,2026-08-28T12:39:00,acct_0065,297.64,3444.9,AE,AE,7,0
tx_00311,2026-08-28T12:40:00,acct_0037,2846.67,2265.5,GB,BR,1,1
tx_00407,2026-08-28T13:29:00,acct_0136,22356.05,608.5,US,US,1,0
tx_00064,2026-08-28T15:42:00,acct_0014,4311.62,3621.5,GB,GB,1,0
tx_00480,2026-08-28T17:48:00,acct_0004,42732.06,145.0,BR,BR,1,0
tx_00304,2026-08-29T02:50:00,acct_0096,30513.79,21.9,BR,BR,1,0
tx_00080,2026-08-29T08:04:00,acct_0101,4658.95,3.5,US,US,2,0
tx_00430,2026-08-29T08:30:00,acct_0108,1438.47,1927.4,GB,GB,1,0
tx_00341,2026-08-29T08:47:00,acct_0110,4520.4,1517.3,GB,GB,1,0
tx_00358,2026-08-29T10:11:00,acct_0009,1160.91,2337.8,AE,AE,1,0
tx_00413,2026-08-29T11:37:00,acct_0105,3965.05,7.3,BR,BR,1,1
tx_00108,2026-08-29T12:44:00,acct_0039,26254.93,6.2,US,US,1,0
tx_00442,2026-08-29T14:14:00,acct_0110,1453.92,2265.0,BR,BR,1,0
tx_00397,2026-08-29T14:40:00,acct_0006,2791.0,2796.6,BR,BR,1,0
tx_00297,2026-08-29T15:30:00,acct_0045,18984.62,5.3,NG,NG,1,1
tx_00510,2026-08-29T15:51:00,acct_0120,4103.82,0.6,AE,AE,1,1
tx_00001,2026-08-29T16:48:00,acct_0058,23861.26,2328.7,AE,DE,1,1
tx_00481,2026-08-29T16:50:00,acct_0041,4478.8,3075.9,DE,GB,1,0
tx_00146,2026-08-29T17:19:00,acct_0108,30422.82,2069.9,AE,AE,1,0
tx_00082,2026-08-29T17:48:00,acct_0023,172815.28,572.2,AE,AE,7,0
tx_00569,2026-08-29T19:50:00,acct_0109,4099.63,5.9,AE,AE,3,0
tx_00193,2026-08-29T22:49:00,acct_0055,3720.25,43.8,IN,IN,1,0
tx_00426,2026-08-29T23:10:00,acct_0036,3069.73,2514.6,SG,SG,1,0
tx_00315,2026-08-30T01:38:00,acct_0044,4372.53,1661.4,AE,AE,1,0
tx_00240,2026-08-30T02:26:00,acct_0022,4200.79,2852.7,SG,SG,1,0
tx_00417,2026-08-30T03:20:00,acct_0066,4133.52,2851.3,SG,SG,1,0
tx_00286,2026-08-30T06:50:00,acct_0066,473.99,2118.3,US,US,1,0
tx_00326,2026-08-30T09:45:00,acct_0041,1937.4,3154.1,IN,IN,1,0
tx_00076,2026-08-30T11:20:00,acct_0130,4971.49,738.2,SG,SG,1,0
tx_00344,2026-08-30T12:41:00,acct_0087,163502.17,341.2,DE,DE,1,0
tx_00066,2026-08-30T12:54:00,acct_0079,1058.07,1730.5,DE,DE,1,0
tx_00595,2026-08-30T12:56:00,acct_0083,3325.51,602.4,BR,BR,1,0
tx_00487,2026-08-30T13:29:00,acct_0094,3725.75,47.2,US,US,1,0
tx_00528,2026-08-30T13:38:00,acct_0012,2207.82,3.3,DE,DE,1,1
tx_00137,2026-08-30T14:21:00,acct_0057,2451.03,1497.6,SG,SG,1,0
tx_00279,2026-08-30T15:12:00,acct_0036,1965.09,3553.3,IN,IN,1,1
tx_00385,2026-08-30T15:48:00,acct_0011,3095.81,850.4,SG,SG,1,0
tx_00091,2026-08-30T16:41:00,acct_0059,2378.73,2814.7,GB,GB,1,0
tx_00077,2026-08-30T20:00:00,acct_0021,4478.11,15.5,IN,IN,8,0
tx_00015,2026-08-30T21:54:00,acct_0122,24521.42,5.6,US,US,1,0
tx_00190,2026-08-30T22:00:00,acct_0040,320412.08,957.0,DE,DE,1,0
tx_00366,2026-08-30T23:25:00,acct_0044,734.09,19.2,DE,DE,1,0
tx_00309,2026-08-30T23:34:00,acct_0093,9155.09,4.2,BR,US,1,1
